filename,semantic_label,partition,numeric_label,task
07269.png,st_stephen_cathedral_vienna,val,4,source
09682.png,rialto_bridge,test,2,source
03940_aug_0.png,colosseum,train,0,source
05602_aug_0.png,rialto_bridge,train,2,source
00872_aug_0.png,rialto_bridge,train,2,source
08326.png,berlin_cathedral,val,5,source
09241.png,petronas_towers,test,1,source
09512.png,rialto_bridge,test,2,source
08473.png,museu_nacional_dart_de_catalunya,val,3,source
03223_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
04420_aug_0.png,colosseum,train,0,source
09340.png,colosseum,test,0,source
09692.png,rialto_bridge,test,2,source
08958.png,gaudi_casa_batllo_barcelona,test,7,source
05629_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07171.png,petronas_towers,val,1,source
03757_aug_0.png,hagia_sophia,train,6,source
08303.png,museu_nacional_dart_de_catalunya,val,3,source
07410.png,colosseum,val,0,source
05709_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07518.png,gaudi_casa_batllo_barcelona,val,7,source
09166.png,berlin_cathedral,test,5,source
08168.png,gaudi_casa_batllo_barcelona,val,7,source
05633_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08700.png,colosseum,test,0,source
03136_aug_0.png,berlin_cathedral,train,5,source
08481.png,petronas_towers,val,1,source
07381.png,petronas_towers,val,1,source
08699.png,st_stephen_cathedral_vienna,test,4,source
02408_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03902_aug_0.png,rialto_bridge,train,2,source
07427.png,hagia_sophia,val,6,source
04016_aug_0.png,berlin_cathedral,train,5,source
09977.png,hagia_sophia,test,6,source
07549.png,st_stephen_cathedral_vienna,val,4,source
05471_aug_0.png,petronas_towers,train,1,source
01418_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04939_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00152_aug_0.png,rialto_bridge,train,2,source
05899_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07141.png,petronas_towers,val,1,source
05249_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01432_aug_0.png,rialto_bridge,train,2,source
06301_aug_0.png,petronas_towers,train,1,source
04200_aug_0.png,colosseum,train,0,source
09066.png,berlin_cathedral,test,5,source
08810.png,colosseum,test,0,source
02848_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09360.png,colosseum,test,0,source
06697_aug_0.png,hagia_sophia,train,6,source
07439.png,st_stephen_cathedral_vienna,val,4,source
08552.png,rialto_bridge,test,2,source
00327_aug_0.png,hagia_sophia,train,6,source
03807_aug_0.png,hagia_sophia,train,6,source
06850_aug_0.png,colosseum,train,0,source
02992_aug_0.png,rialto_bridge,train,2,source
08299.png,st_stephen_cathedral_vienna,val,4,source
04011_aug_0.png,petronas_towers,train,1,source
07361.png,petronas_towers,val,1,source
01547_aug_0.png,hagia_sophia,train,6,source
04260_aug_0.png,colosseum,train,0,source
05782_aug_0.png,rialto_bridge,train,2,source
07517.png,hagia_sophia,val,6,source
06482_aug_0.png,rialto_bridge,train,2,source
07910.png,colosseum,val,0,source
07906.png,berlin_cathedral,val,5,source
07360.png,colosseum,val,0,source
09581.png,petronas_towers,test,1,source
05791_aug_0.png,petronas_towers,train,1,source
04880_aug_0.png,colosseum,train,0,source
01128_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04487_aug_0.png,hagia_sophia,train,6,source
00748_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09156.png,berlin_cathedral,test,5,source
09858.png,gaudi_casa_batllo_barcelona,test,7,source
01633_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01691_aug_0.png,petronas_towers,train,1,source
00726_aug_0.png,berlin_cathedral,train,5,source
08271.png,petronas_towers,val,1,source
04078_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07013.png,museu_nacional_dart_de_catalunya,val,3,source
06019_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03580_aug_0.png,colosseum,train,0,source
08498.png,gaudi_casa_batllo_barcelona,val,7,source
05662_aug_0.png,rialto_bridge,train,2,source
08783.png,museu_nacional_dart_de_catalunya,test,3,source
00480_aug_0.png,colosseum,train,0,source
09877.png,hagia_sophia,test,6,source
00517_aug_0.png,hagia_sophia,train,6,source
08636.png,berlin_cathedral,test,5,source
07911.png,petronas_towers,val,1,source
05622_aug_0.png,rialto_bridge,train,2,source
08312.png,rialto_bridge,val,2,source
05218_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
05176_aug_0.png,berlin_cathedral,train,5,source
01562_aug_0.png,rialto_bridge,train,2,source
09046.png,berlin_cathedral,test,5,source
08148.png,gaudi_casa_batllo_barcelona,val,7,source
04392_aug_0.png,rialto_bridge,train,2,source
09438.png,gaudi_casa_batllo_barcelona,test,7,source
08742.png,rialto_bridge,test,2,source
03677_aug_0.png,hagia_sophia,train,6,source
08100.png,colosseum,val,0,source
09048.png,gaudi_casa_batllo_barcelona,test,7,source
03758_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01077_aug_0.png,hagia_sophia,train,6,source
02563_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03347_aug_0.png,hagia_sophia,train,6,source
06063_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01838_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07543.png,museu_nacional_dart_de_catalunya,val,3,source
07459.png,st_stephen_cathedral_vienna,val,4,source
05528_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09158.png,gaudi_casa_batllo_barcelona,test,7,source
08751.png,petronas_towers,test,1,source
07602.png,rialto_bridge,val,2,source
07781.png,petronas_towers,val,1,source
08051.png,petronas_towers,val,1,source
09973.png,museu_nacional_dart_de_catalunya,test,3,source
05180_aug_0.png,colosseum,train,0,source
02803_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00021_aug_0.png,petronas_towers,train,1,source
07538.png,gaudi_casa_batllo_barcelona,val,7,source
09208.png,gaudi_casa_batllo_barcelona,test,7,source
09967.png,hagia_sophia,test,6,source
06611_aug_0.png,petronas_towers,train,1,source
07340.png,colosseum,val,0,source
04567_aug_0.png,hagia_sophia,train,6,source
09196.png,berlin_cathedral,test,5,source
08091.png,petronas_towers,val,1,source
08270.png,colosseum,val,0,source
07870.png,colosseum,val,0,source
01293_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07437.png,hagia_sophia,val,6,source
02737_aug_0.png,hagia_sophia,train,6,source
01950_aug_0.png,colosseum,train,0,source
01027_aug_0.png,hagia_sophia,train,6,source
09729.png,st_stephen_cathedral_vienna,test,4,source
09927.png,hagia_sophia,test,6,source
05178_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04918_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00678_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08192.png,rialto_bridge,val,2,source
08028.png,gaudi_casa_batllo_barcelona,val,7,source
05529_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00891_aug_0.png,petronas_towers,train,1,source
05029_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07318.png,gaudi_casa_batllo_barcelona,val,7,source
09242.png,rialto_bridge,test,2,source
04223_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09793.png,museu_nacional_dart_de_catalunya,test,3,source
05930_aug_0.png,colosseum,train,0,source
08186.png,berlin_cathedral,val,5,source
09892.png,rialto_bridge,test,2,source
08107.png,hagia_sophia,val,6,source
06711_aug_0.png,petronas_towers,train,1,source
02910_aug_0.png,colosseum,train,0,source
00071_aug_0.png,petronas_towers,train,1,source
09733.png,museu_nacional_dart_de_catalunya,test,3,source
08456.png,berlin_cathedral,val,5,source
03108_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00511_aug_0.png,petronas_towers,train,1,source
00950_aug_0.png,colosseum,train,0,source
06389_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07167.png,hagia_sophia,val,6,source
05598_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08012.png,rialto_bridge,val,2,source
09319.png,st_stephen_cathedral_vienna,test,4,source
07001.png,petronas_towers,val,1,source
08487.png,hagia_sophia,val,6,source
09899.png,st_stephen_cathedral_vienna,test,4,source
00918_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06488_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07930.png,colosseum,val,0,source
07991.png,petronas_towers,val,1,source
05963_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00931_aug_0.png,petronas_towers,train,1,source
06348_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09603.png,museu_nacional_dart_de_catalunya,test,3,source
06530_aug_0.png,colosseum,train,0,source
08993.png,museu_nacional_dart_de_catalunya,test,3,source
00667_aug_0.png,hagia_sophia,train,6,source
07583.png,museu_nacional_dart_de_catalunya,val,3,source
02063_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09521.png,petronas_towers,test,1,source
06079_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05369_aug_0.png,st_stephen_cathedral_vienna,train,4,source
02111_aug_0.png,petronas_towers,train,1,source
08001.png,petronas_towers,val,1,source
07658.png,gaudi_casa_batllo_barcelona,val,7,source
09531.png,petronas_towers,test,1,source
09646.png,berlin_cathedral,test,5,source
06092_aug_0.png,rialto_bridge,train,2,source
05869_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09893.png,museu_nacional_dart_de_catalunya,test,3,source
08426.png,berlin_cathedral,val,5,source
05342_aug_0.png,rialto_bridge,train,2,source
00907_aug_0.png,hagia_sophia,train,6,source
01797_aug_0.png,hagia_sophia,train,6,source
04358_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00103_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09308.png,gaudi_casa_batllo_barcelona,test,7,source
03412_aug_0.png,rialto_bridge,train,2,source
08419.png,st_stephen_cathedral_vienna,val,4,source
00437_aug_0.png,hagia_sophia,train,6,source
07031.png,petronas_towers,val,1,source
04466_aug_0.png,berlin_cathedral,train,5,source
07510.png,colosseum,val,0,source
08690.png,colosseum,test,0,source
09170.png,colosseum,test,0,source
06333_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01452_aug_0.png,rialto_bridge,train,2,source
07503.png,museu_nacional_dart_de_catalunya,val,3,source
07927.png,hagia_sophia,val,6,source
08047.png,hagia_sophia,val,6,source
05519_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08031.png,petronas_towers,val,1,source
05477_aug_0.png,hagia_sophia,train,6,source
08652.png,rialto_bridge,test,2,source
05693_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00967_aug_0.png,hagia_sophia,train,6,source
07648.png,gaudi_casa_batllo_barcelona,val,7,source
08002.png,rialto_bridge,val,2,source
05532_aug_0.png,rialto_bridge,train,2,source
04842_aug_0.png,rialto_bridge,train,2,source
07919.png,st_stephen_cathedral_vienna,val,4,source
06499_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07418.png,gaudi_casa_batllo_barcelona,val,7,source
09812.png,rialto_bridge,test,2,source
08233.png,museu_nacional_dart_de_catalunya,val,3,source
01007_aug_0.png,hagia_sophia,train,6,source
09722.png,rialto_bridge,test,2,source
07321.png,petronas_towers,val,1,source
01717_aug_0.png,hagia_sophia,train,6,source
02270_aug_0.png,colosseum,train,0,source
08229.png,st_stephen_cathedral_vienna,val,4,source
04306_aug_0.png,berlin_cathedral,train,5,source
02479_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08432.png,rialto_bridge,val,2,source
09861.png,petronas_towers,test,1,source
08403.png,museu_nacional_dart_de_catalunya,val,3,source
08799.png,st_stephen_cathedral_vienna,test,4,source
09619.png,st_stephen_cathedral_vienna,test,4,source
09378.png,gaudi_casa_batllo_barcelona,test,7,source
00896_aug_0.png,berlin_cathedral,train,5,source
07872.png,rialto_bridge,val,2,source
03052_aug_0.png,rialto_bridge,train,2,source
09626.png,berlin_cathedral,test,5,source
09572.png,rialto_bridge,test,2,source
04931_aug_0.png,petronas_towers,train,1,source
07880.png,colosseum,val,0,source
07290.png,colosseum,val,0,source
01720_aug_0.png,colosseum,train,0,source
09493.png,museu_nacional_dart_de_catalunya,test,3,source
06318_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02776_aug_0.png,berlin_cathedral,train,5,source
02757_aug_0.png,hagia_sophia,train,6,source
07453.png,museu_nacional_dart_de_catalunya,val,3,source
01476_aug_0.png,berlin_cathedral,train,5,source
00501_aug_0.png,petronas_towers,train,1,source
01296_aug_0.png,berlin_cathedral,train,5,source
09347.png,hagia_sophia,test,6,source
09348.png,gaudi_casa_batllo_barcelona,test,7,source
08952.png,rialto_bridge,test,2,source
03501_aug_0.png,petronas_towers,train,1,source
09459.png,st_stephen_cathedral_vienna,test,4,source
03388_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00878_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08392.png,rialto_bridge,val,2,source
03939_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08083.png,museu_nacional_dart_de_catalunya,val,3,source
04118_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03628_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06922_aug_0.png,rialto_bridge,train,2,source
03748_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03888_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09853.png,museu_nacional_dart_de_catalunya,test,3,source
09280.png,colosseum,test,0,source
08407.png,hagia_sophia,val,6,source
07579.png,st_stephen_cathedral_vienna,val,4,source
08577.png,hagia_sophia,test,6,source
03749_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08491.png,petronas_towers,val,1,source
08710.png,colosseum,test,0,source
02207_aug_0.png,hagia_sophia,train,6,source
07022.png,rialto_bridge,val,2,source
01536_aug_0.png,berlin_cathedral,train,5,source
05199_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00219_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08146.png,berlin_cathedral,val,5,source
03738_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03983_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07417.png,hagia_sophia,val,6,source
06799_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09490.png,colosseum,test,0,source
06280_aug_0.png,colosseum,train,0,source
07739.png,st_stephen_cathedral_vienna,val,4,source
09571.png,petronas_towers,test,1,source
09833.png,museu_nacional_dart_de_catalunya,test,3,source
07287.png,hagia_sophia,val,6,source
07860.png,colosseum,val,0,source
08222.png,rialto_bridge,val,2,source
04009_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08581.png,petronas_towers,test,1,source
08607.png,hagia_sophia,test,6,source
09657.png,hagia_sophia,test,6,source
07158.png,gaudi_casa_batllo_barcelona,val,7,source
08381.png,petronas_towers,val,1,source
04463_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03103_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08767.png,hagia_sophia,test,6,source
07969.png,st_stephen_cathedral_vienna,val,4,source
08221.png,petronas_towers,val,1,source
06076_aug_0.png,berlin_cathedral,train,5,source
04188_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09192.png,rialto_bridge,test,2,source
04062_aug_0.png,rialto_bridge,train,2,source
08041.png,petronas_towers,val,1,source
07552.png,rialto_bridge,val,2,source
07982.png,rialto_bridge,val,2,source
09297.png,hagia_sophia,test,6,source
07260.png,colosseum,val,0,source
03693_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07766.png,berlin_cathedral,val,5,source
06018_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03278_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
05586_aug_0.png,berlin_cathedral,train,5,source
01708_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09332.png,rialto_bridge,test,2,source
00559_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08630.png,colosseum,test,0,source
07312.png,rialto_bridge,val,2,source
05183_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08929.png,st_stephen_cathedral_vienna,test,4,source
03736_aug_0.png,berlin_cathedral,train,5,source
09270.png,colosseum,test,0,source
02550_aug_0.png,colosseum,train,0,source
07722.png,rialto_bridge,val,2,source
07912.png,rialto_bridge,val,2,source
09658.png,gaudi_casa_batllo_barcelona,test,7,source
09983.png,museu_nacional_dart_de_catalunya,test,3,source
04199_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05852_aug_0.png,rialto_bridge,train,2,source
04906_aug_0.png,berlin_cathedral,train,5,source
08452.png,rialto_bridge,val,2,source
02676_aug_0.png,berlin_cathedral,train,5,source
07978.png,gaudi_casa_batllo_barcelona,val,7,source
08066.png,berlin_cathedral,val,5,source
06589_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07152.png,rialto_bridge,val,2,source
08376.png,berlin_cathedral,val,5,source
07213.png,museu_nacional_dart_de_catalunya,val,3,source
06821_aug_0.png,petronas_towers,train,1,source
05763_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01401_aug_0.png,petronas_towers,train,1,source
07436.png,berlin_cathedral,val,5,source
08389.png,st_stephen_cathedral_vienna,val,4,source
06630_aug_0.png,colosseum,train,0,source
